Player,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Pops Mensah-Bonsu,2009-10,26.0,TOT,NBA,PF,20,0,6.0,0.7,1.7,.394,0.0,0.0,,0.7,1.7,.394,.394,0.7,1.2,.542,0.8,1.0,1.8,0.2,0.2,0.5,0.5,1.0,2.0
Pops Mensah-Bonsu,2009-10,26.0,HOU,NBA,PF,4,0,3.3,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,.250,0.8,1.5,.500,0.3,0.8,1.0,0.3,0.3,0.3,0.0,0.8,1.3
Pops Mensah-Bonsu,2009-10,26.0,TOR,NBA,PF,16,0,6.7,0.8,1.8,.414,0.0,0.0,,0.8,1.8,.414,.414,0.6,1.1,.556,0.9,1.0,1.9,0.1,0.2,0.5,0.6,1.1,2.1
Pops Mensah-Bonsu,2010-11,27.0,NOH,NBA,PF,7,0,5.0,0.1,0.4,.333,0.0,0.0,,0.1,0.4,.333,.333,0.0,0.0,,0.4,1.1,1.6,0.3,0.0,0.0,0.3,1.6,0.3
Pops Mensah-Bonsu,Career,,,NBA,,61,0,8.3,1.0,2.6,.410,0.0,0.0,.000,1.0,2.5,.416,.410,0.9,1.5,.589,1.4,1.6,3.0,0.2,0.2,0.2,0.7,1.3,3.0
Precious Achiuwa,2020-21,21.0,MIA,NBA,PF,61.0,4.0,12.1,2.0,3.7,0.544,0.0,0.0,0.0,2.0,3.7,0.546,0.544,0.9,1.8,0.509,1.2,2.2,3.4,0.5,0.3,0.5,0.7,1.5,5.0
Precious Achiuwa,2021-22,22.0,TOR,NBA,C,73.0,28.0,23.6,3.6,8.3,0.439,0.8,2.1,0.359,2.9,6.1,0.468,0.486,1.1,1.8,0.595,2.0,4.5,6.5,1.1,0.5,0.6,1.2,2.1,9.1
Precious Achiuwa,2022-23,23.0,TOR,NBA,C,55.0,12.0,20.7,3.6,7.3,0.485,0.5,2.0,0.269,3.0,5.4,0.564,0.521,1.6,2.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2
Precious Achiuwa,Career,,,NBA,,189.0,44.0,19.1,3.1,6.5,0.474,0.4,1.4,0.321,2.6,5.1,0.515,0.508,1.2,1.9,0.605,1.7,3.7,5.3,0.9,0.5,0.5,1.0,1.8,7.8
Primož Brezec,2001-02,22.0,IND,NBA,C,22,4,7.3,0.6,1.3,.483,0.0,0.0,,0.6,1.3,.483,.483,0.7,1.1,.600,0.7,0.5,1.3,0.3,0.0,0.3,0.3,1.3,2.0
Primož Brezec,2002-03,23.0,IND,NBA,C,22,1,5.0,0.7,1.7,.395,0.0,0.0,.000,0.7,1.7,.405,.395,0.5,0.9,.600,0.6,0.5,1.0,0.2,0.1,0.2,0.3,0.7,1.9
Primož Brezec,2003-04,24.0,IND,NBA,C,18,0,4.0,0.7,1.4,.462,0.0,0.0,,0.7,1.4,.462,.462,0.2,0.3,.667,0.3,0.6,0.8,0.2,0.0,0.2,0.3,0.7,1.6
Primož Brezec,2004-05,25.0,CHA,NBA,C,72,72,31.6,5.4,10.5,.512,0.0,0.0,,5.4,10.5,.512,.512,2.3,3.1,.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13.0
Primož Brezec,2005-06,26.0,CHA,NBA,C,79,79,27.4,5.2,10.0,.517,0.0,0.0,.000,5.2,10.0,.518,.517,2.1,2.8,.732,2.3,3.3,5.6,0.6,0.2,0.4,1.1,2.9,12.4
Primož Brezec,2006-07,27.0,CHA,NBA,C,58,40,14.4,2.1,4.7,.445,0.0,0.1,.333,2.1,4.7,.446,.447,0.7,1.2,.632,1.4,1.8,3.2,0.4,0.2,0.4,0.7,2.8,5.0
Primož Brezec,2007-08,28.0,TOT,NBA,C,50,18,9.5,0.9,1.9,.468,0.0,0.0,,0.9,1.9,.468,.468,0.5,0.8,.600,0.6,1.0,1.6,0.2,0.1,0.1,0.5,1.7,2.2
Primož Brezec,2007-08,28.0,CHA,NBA,C,20,18,13.4,0.9,2.2,.395,0.0,0.0,,0.9,2.2,.395,.395,0.2,0.3,.600,0.7,1.5,2.2,0.3,0.0,0.2,0.8,1.8,1.9
Primož Brezec,2007-08,28.0,DET,NBA,C,17,0,5.8,0.6,0.8,.769,0.0,0.0,,0.6,0.8,.769,.769,0.4,0.8,.500,0.4,0.7,1.1,0.2,0.1,0.1,0.3,1.4,1.6
Primož Brezec,2007-08,28.0,TOR,NBA,C,13,0,8.5,1.3,2.9,.447,0.0,0.0,,1.3,2.9,.447,.447,1.1,1.6,.667,0.7,0.7,1.4,0.1,0.1,0.2,0.3,1.9,3.7
Primož Brezec,2009-10,30.0,TOT,NBA,C,21,0,4.5,0.4,1.2,.346,0.0,0.0,,0.4,1.2,.346,.346,0.0,0.3,.167,0.6,0.6,1.2,0.0,0.0,0.1,0.1,0.9,0.9
Primož Brezec,2009-10,30.0,PHI,NBA,C,7,0,5.1,0.3,1.9,.154,0.0,0.0,,0.3,1.9,.154,.154,0.1,0.3,.500,0.9,0.9,1.7,0.0,0.1,0.1,0.0,1.3,0.7
Primož Brezec,2009-10,30.0,MIL,NBA,C,14,0,4.2,0.5,0.9,.538,0.0,0.0,,0.5,0.9,.538,.538,0.0,0.3,.000,0.4,0.5,0.9,0.1,0.0,0.1,0.1,0.7,1.0
Primož Brezec,Career,,,NBA,,342,214,18.1,3.0,5.9,.498,0.0,0.0,.167,3.0,5.9,.499,.498,1.2,1.8,.701,1.6,2.2,3.9,0.5,0.2,0.4,0.8,2.1,7.2
Quincy Acy,2012-13,22.0,TOR,NBA,PF,29.0,0.0,11.8,1.4,2.6,0.56,0.0,0.1,0.5,1.4,2.5,0.562,0.567,1.1,1.3,0.816,1.0,1.6,2.7,0.4,0.4,0.5,0.6,1.8,4.0
Quincy Acy,2013-14,23.0,TOT,NBA,SF,63.0,0.0,13.4,1.0,2.2,0.468,0.1,0.2,0.267,1.0,2.0,0.492,0.482,0.6,0.8,0.66,1.1,2.3,3.4,0.4,0.4,0.4,0.5,1.9,2.7
Quincy Acy,2013-14,23.0,TOR,NBA,SF,7.0,0.0,8.7,0.9,2.0,0.429,0.3,0.7,0.4,0.6,1.3,0.444,0.5,0.7,1.1,0.625,0.7,1.4,2.1,0.6,0.6,0.4,0.3,1.1,2.7
Quincy Acy,2013-14,23.0,SAC,NBA,SF,56.0,0.0,14.0,1.1,2.3,0.472,0.0,0.2,0.2,1.0,2.1,0.496,0.48,0.5,0.8,0.667,1.2,2.4,3.6,0.4,0.3,0.4,0.5,2.0,2.7
Quincy Acy,2014-15,24.0,NYK,NBA,PF,68.0,22.0,18.9,2.2,4.9,0.459,0.3,0.9,0.3,2.0,4.0,0.494,0.486,1.1,1.4,0.784,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2,5.9
Quincy Acy,2015-16,25.0,SAC,NBA,PF,59.0,29.0,14.8,2.0,3.6,0.556,0.3,0.8,0.388,1.7,2.8,0.606,0.6,0.8,1.2,0.735,1.1,2.1,3.2,0.5,0.5,0.4,0.5,1.7,5.2
Quincy Acy,2016-17,26.0,TOT,NBA,PF,38.0,1.0,14.7,1.8,4.5,0.412,1.0,2.4,0.411,0.9,2.1,0.413,0.521,1.2,1.6,0.75,0.5,2.5,3.0,0.5,0.4,0.4,0.6,1.8,5.8
Quincy Acy,2016-17,26.0,DAL,NBA,PF,6.0,0.0,8.0,0.8,2.8,0.294,0.2,1.2,0.143,0.7,1.7,0.4,0.324,0.3,0.5,0.667,0.3,1.0,1.3,0.0,0.0,0.0,0.3,1.5,2.2
Quincy Acy,2016-17,26.0,BRK,NBA,PF,32.0,1.0,15.9,2.0,4.8,0.425,1.1,2.6,0.434,0.9,2.2,0.414,0.542,1.3,1.8,0.754,0.6,2.8,3.3,0.6,0.4,0.5,0.6,1.8,6.5
Quincy Acy,2017-18,27.0,BRK,NBA,PF,70.0,8.0,19.4,1.9,5.2,0.356,1.5,4.2,0.349,0.4,1.0,0.384,0.496,0.7,0.9,0.817,0.6,3.1,3.7,0.8,0.5,0.4,0.9,2.1,5.9
Quincy Acy,2018-19,28.0,PHO,NBA,PF,10.0,0.0,12.3,0.4,1.8,0.222,0.2,1.5,0.133,0.2,0.3,0.667,0.278,0.7,1.0,0.7,0.3,2.2,2.5,0.8,0.1,0.4,0.4,2.4,1.7
Quincy Acy,Career,,,NBA,,337.0,60.0,16.0,1.7,3.9,0.444,0.5,1.6,0.35,1.2,2.3,0.506,0.513,0.9,1.1,0.759,0.9,2.6,3.5,0.6,0.4,0.4,0.6,2.0,4.9
Quincy Douby,2006-07,22.0,SAC,NBA,PG,42.0,0.0,8.5,1.1,3.0,0.381,0.3,1.2,0.24,0.9,1.8,0.474,0.429,0.3,0.4,0.733,0.3,0.6,0.9,0.4,0.4,0.1,0.4,0.5,2.8
Quincy Douby,2007-08,23.0,SAC,NBA,PG,74.0,0.0,11.8,1.8,4.5,0.394,0.6,1.6,0.344,1.2,2.9,0.423,0.457,0.6,0.7,0.923,0.2,0.9,1.1,0.7,0.4,0.2,0.8,1.1,4.8
Quincy Douby,2008-09,24.0,TOT,NBA,PG,27.0,0.0,11.1,1.6,4.1,0.382,0.5,1.7,0.304,1.0,2.4,0.438,0.445,0.6,0.7,0.895,0.2,1.0,1.2,0.9,0.2,0.2,0.5,1.0,4.3
Quincy Douby,2008-09,24.0,SAC,NBA,PG,20.0,0.0,11.4,1.5,4.4,0.341,0.5,1.9,0.27,1.0,2.6,0.392,0.398,0.7,0.8,0.933,0.2,1.1,1.3,0.7,0.1,0.3,0.3,1.2,4.2
Quincy Douby,2008-09,24.0,TOR,NBA,PG,7.0,0.0,10.4,1.7,3.1,0.545,0.6,1.3,0.444,1.1,1.9,0.615,0.636,0.4,0.6,0.75,0.4,0.6,1.0,1.7,0.4,0.0,1.0,0.6,4.4
Quincy Douby,Career,,,NBA,,143.0,0.0,10.7,1.6,4.0,0.389,0.5,1.5,0.312,1.1,2.5,0.436,0.448,0.5,0.6,0.884,0.2,0.8,1.1,0.7,0.3,0.1,0.6,0.9,4.1
Rafael Araújo,2004-05,24.0,TOR,NBA,C,59.0,41.0,12.5,1.3,3.0,0.434,0.0,0.1,0.333,1.3,2.9,0.436,0.437,0.7,0.9,0.782,1.0,2.1,3.1,0.3,0.4,0.1,0.9,2.7,3.3
Rafael Araújo,2005-06,25.0,TOR,NBA,C,52.0,34.0,11.6,1.0,2.8,0.366,0.0,0.0,0.0,1.0,2.8,0.368,0.366,0.3,0.5,0.536,0.8,1.9,2.8,0.3,0.5,0.1,0.8,2.0,2.3
Rafael Araújo,2006-07,26.0,UTA,NBA,C,28.0,0.0,8.9,1.0,2.3,0.415,0.0,0.0,,1.0,2.3,0.415,0.415,0.6,1.0,0.621,0.8,1.6,2.4,0.4,0.2,0.1,0.6,1.4,2.6
Rafael Araújo,Career,,,NBA,,139.0,75.0,11.4,1.1,2.8,0.405,0.0,0.0,0.25,1.1,2.7,0.407,0.406,0.5,0.8,0.679,0.9,1.9,2.8,0.3,0.4,0.1,0.8,2.2,2.8
Rafer Alston,1999-00,23.0,MIL,NBA,PG,27,0,13.4,1.0,3.5,.284,0.1,0.5,.214,0.9,3.0,.296,.300,0.1,0.1,.750,0.2,0.7,0.9,2.6,0.4,0.0,1.1,1.1,2.2
Rafer Alston,2000-01,24.0,MIL,NBA,PG,37,2,7.8,0.8,2.3,.357,0.2,0.8,.267,0.6,1.5,.407,.405,0.2,0.4,.692,0.1,0.7,0.8,1.8,0.4,0.0,0.5,0.7,2.1
Rafer Alston,2001-02,25.0,MIL,NBA,PG,50,7,12.0,1.3,3.8,.346,0.5,1.4,.380,0.8,2.4,.325,.416,0.4,0.6,.621,0.2,1.2,1.4,2.9,0.6,0.0,0.8,0.8,3.5
Rafer Alston,2002-03,26.0,TOR,NBA,PG,47,4,20.9,3.0,7.1,.415,1.1,2.8,.392,1.9,4.4,.429,.491,0.8,1.1,.685,0.4,1.8,2.3,4.1,0.8,0.3,1.8,2.6,7.8
Rafer Alston,2003-04,27.0,MIA,NBA,PG,82,28,31.5,3.5,9.3,.376,2.0,5.3,.371,1.5,4.0,.382,.481,1.3,1.6,.769,0.3,2.4,2.8,4.5,1.4,0.2,1.6,2.6,10.2
Rafer Alston,2004-05,28.0,TOR,NBA,PG,80,78,34.0,5.0,12.2,.414,1.7,4.9,.357,3.3,7.3,.451,.485,2.4,3.2,.740,0.5,3.0,3.5,6.4,1.5,0.1,2.1,2.7,14.2
Rafer Alston,2005-06,29.0,HOU,NBA,PG,63,63,38.6,4.4,11.7,.379,1.6,5.0,.327,2.8,6.8,.418,.449,1.6,2.3,.692,0.6,3.5,4.0,6.7,1.6,0.2,2.5,3.1,12.1
Rafer Alston,2006-07,30.0,HOU,NBA,PG,82,82,37.1,4.7,12.4,.375,2.3,6.5,.363,2.3,6.0,.389,.470,1.6,2.2,.734,0.4,3.1,3.4,5.4,1.6,0.1,2.1,2.4,13.3
Rafer Alston,2007-08,31.0,HOU,NBA,PG,74,74,34.1,4.9,12.5,.394,1.9,5.5,.351,3.0,7.0,.427,.471,1.3,1.9,.715,0.4,3.1,3.5,5.3,1.3,0.2,2.2,1.9,13.1
Rafer Alston,2008-09,32.0,TOT,NBA,PG,77,76,31.8,4.1,10.6,.385,1.5,4.3,.338,2.6,6.4,.417,.454,2.0,2.7,.750,0.4,2.5,2.9,5.3,1.4,0.1,1.8,1.8,11.7
Rafer Alston,2008-09,32.0,HOU,NBA,PG,48,48,33.1,4.0,10.9,.370,1.7,4.8,.348,2.4,6.1,.387,.446,1.8,2.3,.789,0.5,2.5,3.0,5.4,1.2,0.1,1.8,1.5,11.5
Rafer Alston,2008-09,32.0,ORL,NBA,PG,29,28,29.5,4.2,10.3,.413,1.1,3.5,.317,3.1,6.8,.462,.466,2.4,3.4,.707,0.3,2.6,2.9,5.1,1.8,0.1,1.8,2.2,12.0
Rafer Alston,2009-10,33.0,TOT,NBA,PG,52,38,27.3,3.0,8.6,.348,1.1,3.2,.345,1.9,5.3,.349,.413,1.1,1.6,.728,0.3,2.2,2.5,3.4,1.0,0.2,1.8,2.0,8.2
Rafer Alston,2009-10,33.0,NJN,NBA,PG,27,13,28.4,3.5,10.3,.343,1.0,3.2,.322,2.5,7.0,.353,.394,1.6,2.0,.815,0.3,2.4,2.8,3.9,1.0,0.2,2.3,1.9,9.7
Rafer Alston,2009-10,33.0,MIA,NBA,PG,25,25,26.2,2.4,6.8,.355,1.2,3.2,.370,1.2,3.5,.341,.444,0.6,1.1,.556,0.2,2.0,2.2,2.9,0.9,0.2,1.4,2.1,6.6
Rafer Alston,Career,,,NBA,,671,452,28.9,3.7,9.5,.383,1.5,4.2,.354,2.2,5.3,.407,.461,1.3,1.8,.729,0.4,2.5,2.8,4.8,1.2,0.2,1.8,2.1,10.1
Rasho Nesterović,1998-99,22.0,MIN,NBA,C,2.0,0.0,15.0,1.5,6.0,0.25,0.0,0.0,,1.5,6.0,0.25,0.25,1.0,1.0,1.0,1.5,2.5,4.0,0.5,0.0,0.0,0.5,2.5,4.0
Rasho Nesterović,1999-00,23.0,MIN,NBA,C,82.0,55.0,21.0,2.5,5.3,0.476,0.0,0.0,0.0,2.5,5.3,0.478,0.476,0.7,1.3,0.573,1.6,3.0,4.6,1.1,0.3,1.0,0.9,3.2,5.7
Rasho Nesterović,2000-01,24.0,MIN,NBA,C,73.0,39.0,16.9,2.0,4.4,0.461,0.0,0.0,0.0,2.0,4.4,0.462,0.461,0.5,0.9,0.523,1.4,2.6,3.9,0.6,0.3,0.9,0.8,2.6,4.5
Rasho Nesterović,2001-02,25.0,MIN,NBA,C,82.0,82.0,27.0,4.0,8.0,0.493,0.0,0.0,0.0,4.0,8.0,0.494,0.493,0.5,0.9,0.549,2.4,4.1,6.5,0.9,0.5,1.3,1.1,3.2,8.4
Rasho Nesterović,2002-03,26.0,MIN,NBA,C,77.0,77.0,30.4,5.2,9.9,0.525,0.0,0.0,0.0,5.2,9.9,0.526,0.525,0.8,1.2,0.642,1.9,4.6,6.5,1.5,0.5,1.5,1.3,3.3,11.2
Rasho Nesterović,2003-04,27.0,SAS,NBA,C,82.0,82.0,28.7,4.0,8.5,0.469,0.0,0.0,,4.0,8.5,0.469,0.469,0.7,1.4,0.474,3.1,4.6,7.7,1.4,0.6,2.0,1.3,3.0,8.7
Rasho Nesterović,2004-05,28.0,SAS,NBA,C,70.0,70.0,25.5,2.8,6.1,0.46,0.0,0.0,,2.8,6.1,0.46,0.46,0.2,0.4,0.467,2.6,3.9,6.6,1.0,0.4,1.7,1.0,3.0,5.9
Rasho Nesterović,2005-06,29.0,SAS,NBA,C,80.0,51.0,18.9,2.2,4.2,0.515,0.0,0.0,0.0,2.2,4.2,0.518,0.515,0.2,0.4,0.6,1.4,2.4,3.9,0.4,0.3,1.1,0.7,2.6,4.5
Rasho Nesterović,2006-07,30.0,TOR,NBA,C,80.0,73.0,21.0,2.9,5.3,0.546,0.0,0.0,0.0,2.9,5.3,0.548,0.546,0.4,0.6,0.68,1.4,3.1,4.5,0.9,0.5,1.1,0.7,2.4,6.2
Rasho Nesterović,2007-08,31.0,TOR,NBA,C,71.0,39.0,20.9,3.6,6.6,0.55,0.0,0.0,0.333,3.6,6.5,0.552,0.551,0.5,0.7,0.755,1.8,3.0,4.8,1.2,0.3,0.7,0.8,1.9,7.8
Rasho Nesterović,2008-09,32.0,IND,NBA,C,70.0,19.0,17.3,3.2,6.2,0.513,0.0,0.0,0.0,3.2,6.2,0.514,0.513,0.4,0.5,0.781,1.3,2.1,3.4,1.6,0.4,0.5,0.9,2.4,6.8
Rasho Nesterović,2009-10,33.0,TOR,NBA,C,42.0,8.0,9.8,1.9,3.5,0.544,0.0,0.0,,1.9,3.5,0.544,0.544,0.0,0.1,0.2,0.9,1.2,2.1,0.6,0.2,0.4,0.4,1.3,3.9
Rasho Nesterović,Career,,,NBA,,811.0,595.0,22.2,3.2,6.3,0.502,0.0,0.0,0.077,3.2,6.3,0.503,0.502,0.5,0.8,0.585,1.9,3.2,5.1,1.0,0.4,1.2,0.9,2.7,6.8
Rasual Butler,2002-03,23.0,MIA,NBA,SG,72,28,21.0,2.9,7.9,.362,0.7,2.4,.292,2.2,5.6,.392,.406,1.1,1.4,.731,0.4,2.2,2.6,1.3,0.3,0.6,1.1,1.5,7.5
Rasual Butler,2003-04,24.0,MIA,NBA,SF,45,0,15.0,2.6,5.6,.476,1.1,2.4,.463,1.5,3.2,.486,.576,0.4,0.5,.762,0.1,1.3,1.4,0.5,0.2,0.3,0.6,1.6,6.8
Rasual Butler,2004-05,25.0,MIA,NBA,SF,65,15,18.5,2.5,6.3,.399,0.9,2.4,.373,1.6,3.9,.414,.468,0.6,0.7,.771,0.2,2.1,2.3,1.0,0.3,0.4,0.6,1.6,6.5
Rasual Butler,2005-06,26.0,NOK,NBA,SF,79,20,23.7,3.3,8.0,.406,1.2,3.1,.380,2.1,4.9,.422,.479,1.0,1.4,.693,0.6,2.3,2.9,0.5,0.4,0.6,0.8,1.8,8.7
Rasual Butler,2006-07,27.0,NOK,NBA,SF,81,38,27.4,3.9,9.7,.398,1.7,4.5,.369,2.2,5.2,.424,.484,0.7,1.1,.644,0.5,2.6,3.2,0.8,0.5,0.7,0.8,1.8,10.1
Rasual Butler,2007-08,28.0,NOH,NBA,SF,51,8,17.2,1.8,5.1,.350,0.9,2.6,.331,0.9,2.5,.370,.435,0.5,0.6,.839,0.3,1.6,2.0,0.7,0.3,0.4,0.2,1.3,4.9
Rasual Butler,2008-09,29.0,NOH,NBA,SF,82,74,31.9,4.2,9.8,.433,1.7,4.4,.390,2.5,5.4,.468,.521,1.0,1.3,.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9,11.2
Rasual Butler,2009-10,30.0,LAC,NBA,SF,82,64,33.0,4.3,10.6,.409,1.8,5.3,.336,2.6,5.3,.482,.493,1.5,1.8,.841,0.5,2.5,2.9,1.4,0.4,0.8,1.0,1.5,11.9
Rasual Butler,2010-11,31.0,TOT,NBA,SG,47,2,16.4,1.7,5.0,.333,1.0,2.9,.338,0.7,2.1,.327,.430,0.4,0.6,.667,0.2,1.4,1.6,0.6,0.2,0.3,0.5,0.8,4.7
Rasual Butler,2010-11,31.0,LAC,NBA,SG,41,2,18.1,1.8,5.5,.323,1.0,3.1,.326,0.8,2.4,.320,.416,0.4,0.7,.667,0.2,1.6,1.9,0.7,0.2,0.4,0.5,0.8,5.0
Rasual Butler,2010-11,31.0,CHI,NBA,SG,6,0,4.3,1.0,1.8,.545,0.7,1.2,.571,0.3,0.7,.500,.727,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.3,0.5,2.7
Rasual Butler,2011-12,32.0,TOR,NBA,SF,34,14,13.3,1.2,3.9,.308,0.6,2.3,.273,0.6,1.6,.357,.387,0.2,0.4,.583,0.2,1.8,1.9,0.6,0.2,0.1,0.4,1.1,3.2
Rasual Butler,2013-14,34.0,IND,NBA,SG,50,2,7.6,1.0,2.2,.464,0.5,1.2,.419,0.5,1.0,.521,.582,0.2,0.3,.571,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.6,2.7
Rasual Butler,2014-15,35.0,WAS,NBA,SF,75,1,20.1,2.9,6.9,.422,1.2,3.1,.387,1.7,3.8,.450,.510,0.7,0.9,.791,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3,7.7
Rasual Butler,2015-16,36.0,SAS,NBA,SF,46,0,9.4,1.1,2.3,.471,0.3,1.1,.306,0.7,1.2,.618,.543,0.2,0.3,.688,0.1,1.2,1.2,0.5,0.3,0.5,0.2,0.2,2.7
Rasual Butler,Career,,,NBA,,809,266,21.3,2.8,7.0,.403,1.1,3.1,.362,1.7,3.9,.437,.483,0.7,1.0,.747,0.4,2.0,2.4,0.8,0.4,0.5,0.7,1.4,7.5
Reggie Evans,2002-03,22.0,SEA,NBA,PF,67.0,60.0,20.4,1.0,2.1,0.471,0.0,0.0,,1.0,2.1,0.471,0.471,1.2,2.3,0.519,2.5,4.1,6.6,0.5,0.6,0.2,0.8,2.6,3.2
Reggie Evans,2003-04,23.0,SEA,NBA,PF,75.0,27.0,17.1,0.9,2.2,0.406,0.0,0.0,0.0,0.9,2.2,0.414,0.406,1.1,2.0,0.561,2.1,3.4,5.4,0.4,0.7,0.1,0.9,2.3,2.9
Reggie Evans,2004-05,24.0,SEA,NBA,PF,79.0,79.0,23.8,1.7,3.5,0.476,0.0,0.0,0.0,1.7,3.5,0.48,0.476,1.6,3.0,0.534,3.2,6.1,9.3,0.7,0.7,0.2,1.3,2.6,4.9
Reggie Evans,2005-06,25.0,TOT,NBA,PF,67.0,25.0,20.8,2.0,4.0,0.489,0.0,0.0,0.0,2.0,4.0,0.491,0.489,1.7,3.2,0.53,2.6,4.9,7.5,0.6,0.6,0.1,1.3,2.5,5.6
Reggie Evans,2005-06,25.0,SEA,NBA,PF,41.0,23.0,19.2,2.1,4.2,0.509,0.0,0.0,0.0,2.1,4.2,0.512,0.509,1.6,2.9,0.55,2.8,4.0,6.7,0.6,0.6,0.1,1.0,2.3,5.9
Reggie Evans,2005-06,25.0,DEN,NBA,PF,26.0,2.0,23.3,1.7,3.7,0.453,0.0,0.0,,1.7,3.7,0.453,0.453,1.9,3.7,0.505,2.2,6.5,8.7,0.6,0.6,0.2,1.7,2.7,5.2
Reggie Evans,2006-07,26.0,DEN,NBA,PF,66.0,11.0,17.1,1.8,3.3,0.544,0.0,0.0,,1.8,3.3,0.544,0.544,1.4,2.8,0.497,2.4,4.6,7.0,0.7,0.6,0.2,1.4,2.2,4.9
Reggie Evans,2007-08,27.0,PHI,NBA,PF,81.0,61.0,23.2,1.9,4.3,0.439,0.0,0.0,1.0,1.9,4.3,0.438,0.441,1.5,3.2,0.467,2.8,4.8,7.5,0.8,1.1,0.1,1.3,2.6,5.2
Reggie Evans,2008-09,28.0,PHI,NBA,PF,79.0,7.0,14.4,1.0,2.3,0.444,0.0,0.0,0.0,1.0,2.2,0.446,0.444,1.3,2.2,0.594,1.7,2.9,4.6,0.3,0.5,0.1,0.9,2.0,3.3
Reggie Evans,2009-10,29.0,TOR,NBA,PF,28.0,1.0,11.1,1.2,2.5,0.493,0.0,0.0,,1.2,2.5,0.493,0.493,1.0,2.1,0.45,1.1,2.7,3.8,0.3,0.5,0.1,0.8,1.6,3.4
Reggie Evans,2010-11,30.0,TOR,NBA,PF,30.0,18.0,26.6,1.4,3.4,0.408,0.0,0.0,0.0,1.4,3.4,0.412,0.408,1.6,2.9,0.545,4.0,7.5,11.5,1.3,1.0,0.2,1.3,3.0,4.4
Reggie Evans,2011-12,31.0,LAC,NBA,PF,56.0,0.0,13.8,0.6,1.3,0.472,0.0,0.0,,0.6,1.3,0.472,0.472,0.6,1.3,0.507,1.8,3.1,4.8,0.3,0.6,0.1,0.8,2.1,1.9
Reggie Evans,2012-13,32.0,BRK,NBA,PF,80.0,56.0,24.6,1.6,3.3,0.479,0.0,0.0,,1.6,3.3,0.479,0.479,1.4,2.8,0.509,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,4.5
Reggie Evans,2013-14,33.0,TOT,NBA,PF,54.0,20.0,16.6,1.3,2.8,0.473,0.0,0.0,,1.3,2.8,0.473,0.473,1.3,2.4,0.554,2.1,4.1,6.2,0.4,0.7,0.1,1.1,2.2,4.0
Reggie Evans,2013-14,33.0,BRK,NBA,PF,30.0,6.0,13.3,0.8,2.0,0.39,0.0,0.0,,0.8,2.0,0.39,0.39,1.2,2.2,0.538,1.8,3.2,5.0,0.2,0.4,0.1,0.9,1.8,2.7
Reggie Evans,2013-14,33.0,SAC,NBA,PF,24.0,14.0,20.8,2.0,3.8,0.527,0.0,0.0,,2.0,3.8,0.527,0.527,1.5,2.7,0.569,2.6,5.1,7.7,0.7,1.0,0.0,1.3,2.7,5.5
Reggie Evans,2014-15,34.0,SAC,NBA,PF,47.0,7.0,16.3,1.2,2.9,0.423,0.0,0.0,0.0,1.2,2.9,0.43,0.423,1.3,2.1,0.619,2.1,4.3,6.4,0.7,0.5,0.1,1.0,1.9,3.7
Reggie Evans,Career,,,NBA,,809.0,372.0,19.2,1.4,2.9,0.465,0.0,0.0,0.091,1.4,2.9,0.467,0.466,1.3,2.5,0.528,2.5,4.7,7.1,0.6,0.7,0.1,1.1,2.3,4.1
Reggie Slater,1994-95,24.0,DEN,NBA,PF,25,0,9.4,1.6,3.2,.494,0.0,0.0,,1.6,3.2,.494,.494,1.6,2.2,.727,0.8,1.4,2.3,0.5,0.3,0.1,1.0,1.9,4.8
Reggie Slater,1995-96,25.0,TOT,NBA,PF,11,0,6.5,1.3,2.5,.519,0.0,0.0,,1.3,2.5,.519,.519,0.3,0.6,.429,0.4,1.0,1.4,0.2,0.2,0.3,0.8,1.0,2.8
Reggie Slater,1995-96,25.0,POR,NBA,PF,4,0,5.0,0.8,1.3,.600,0.0,0.0,,0.8,1.3,.600,.600,0.0,0.0,,0.0,0.8,0.8,0.0,0.3,0.5,0.8,0.3,1.5
Reggie Slater,1995-96,25.0,DEN,NBA,PF,4,0,6.5,1.5,2.8,.545,0.0,0.0,,1.5,2.8,.545,.545,0.5,1.3,.400,0.8,1.0,1.8,0.5,0.3,0.3,0.8,1.0,3.5
Reggie Slater,1995-96,25.0,DAL,NBA,PF,3,0,8.7,1.7,3.7,.455,0.0,0.0,,1.7,3.7,.455,.455,0.3,0.7,.500,0.3,1.3,1.7,0.0,0.0,0.0,1.0,2.0,3.7
